Case,Permutation_ID,Order1,Order2,Order3,Order4,Order5,Order6,Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,PBESS1_kW,PBESS2_kW,PBESS3_kW,PBESS4_kW,PBESS5_kW,PBESS6_kW,P_BESS_total_kW,Vmin_pu,Lmax_pct,CritFrom,CritTo,BFS_converged,BFS_iterations,BFS_residual_pu,Thermal_feasible,OuterIterations,BisectionSweeps
P1/D4,208,22,10,14,18,6,26,6,10,14,18,22,26,0.234375000000009,240,240,41.015625,240,0.234375000000009,761.484375,0.921176330359458,99.9878890743305,5,6,1,13,1.20247693241957e-13,1,2,1
P1/D4,209,22,10,14,6,26,18,6,10,14,18,22,26,48.28125,240,240,0.234375000000009,240,0.234375000000009,768.75,0.918239121317078,99.9833162694174,5,6,1,13,1.75317574455063e-13,1,2,1
P1/D4,210,22,10,14,6,18,26,6,10,14,18,22,26,48.28125,240,240,0.234375000000009,240,0.234375000000009,768.75,0.918239121317078,99.9833162694174,5,6,1,13,1.75317574455063e-13,1,2,1
P1/D4,211,22,10,6,26,18,14,6,10,14,18,22,26,240,240,0.234375000000009,0.234375000000009,240,86.953125,807.421875,0.906681624593613,99.9805520674651,5,6,1,13,8.47047480980069e-13,1,2,1
P1/D4,212,22,10,6,26,14,18,6,10,14,18,22,26,240,240,0.234375000000009,0.234375000000009,240,86.953125,807.421875,0.906681624593613,99.9805520674651,5,6,1,13,8.47047480980069e-13,1,2,1
P1/D4,213,22,10,6,18,26,14,6,10,14,18,22,26,240,240,0.234375000000009,71.71875,240,0.234375000000009,792.1875,0.911956250658821,99.9850708125391,5,6,1,13,4.31200205588378e-13,1,2,1
P1/D4,214,22,10,6,18,14,26,6,10,14,18,22,26,240,240,0.234375000000009,71.71875,240,0.234375000000009,792.1875,0.911956250658821,99.9850708125391,5,6,1,13,4.31200205588378e-13,1,2,1
P1/D4,215,22,10,6,14,26,18,6,10,14,18,22,26,240,240,74.0625,0.234375000000009,240,0.234375000000009,794.53125,0.910280693946807,99.9832608233217,5,6,1,13,5.15929884797933e-13,1,2,1
P1/D4,216,22,10,6,14,18,26,6,10,14,18,22,26,240,240,74.0625,0.234375000000009,240,0.234375000000009,794.53125,0.910280693946807,99.9832608233217,5,6,1,13,5.15929884797933e-13,1,2,1
P1/D4,217,22,6,26,18,14,10,6,10,14,18,22,26,240,0.234375000000009,0.234375000000009,95.625,240,240,816.09375,0.906770161559392,99.9833905479112,5,6,1,13,8.59036502404611e-13,1,2,1
P1/D4,218,22,6,26,18,10,14,6,10,14,18,22,26,240,0.234375000000009,0.234375000000009,95.625,240,240,816.09375,0.906770161559392,99.9833905479112,5,6,1,13,8.59036502404611e-13,1,2,1
P1/D4,219,22,6,26,14,18,10,6,10,14,18,22,26,240,0.234375000000009,98.671875,0.234375000000009,240,240,819.140625,0.904521227592043,99.9812390198833,5,6,1,14,1.26920418212417e-13,1,2,1
P1/D4,220,22,6,26,14,10,18,6,10,14,18,22,26,240,0.234375000000009,98.671875,0.234375000000009,240,240,819.140625,0.904521227592043,99.9812390198833,5,6,1,14,1.26920418212417e-13,1,2,1
P1/D4,221,22,6,26,10,18,14,6,10,14,18,22,26,240,103.828125,0.234375000000009,0.234375000000009,240,240,824.296875,0.902704377816295,99.9845375758196,5,6,1,14,1.69982488061976e-13,1,2,1
P1/D4,222,22,6,26,10,14,18,6,10,14,18,22,26,240,103.828125,0.234375000000009,0.234375000000009,240,240,824.296875,0.902704377816295,99.9845375758196,5,6,1,14,1.69982488061976e-13,1,2,1
P1/D4,223,22,6,18,26,14,10,6,10,14,18,22,26,240,0.234375000000009,0.234375000000009,240,240,67.03125,787.5,0.917260165633967,99.9813865444612,5,6,1,13,2.51658364207687e-13,1,2,1
P1/D4,224,22,6,18,26,10,14,6,10,14,18,22,26,240,0.234375000000009,0.234375000000009,240,240,67.03125,787.5,0.917260165633967,99.9813865444612,5,6,1,13,2.51658364207687e-13,1,2,1
P1/D4,225,22,6,18,14,26,10,6,10,14,18,22,26,240,0.234375000000009,57.890625,240,240,0.234375000000009,778.359375,0.92000042124424,99.9871698258084,5,6,1,13,1.72857234907038e-13,1,2,1
P1/D4,226,22,6,18,14,10,26,6,10,14,18,22,26,240,0.234375000000009,57.890625,240,240,0.234375000000009,778.359375,0.92000042124424,99.9871698258084,5,6,1,13,1.72857234907038e-13,1,2,1
P1/D4,227,22,6,18,10,26,14,6,10,14,18,22,26,240,60.234375,0.234375000000009,240,240,0.234375000000009,780.703125,0.918971683038095,99.9843238240765,5,6,1,13,1.98865161048102e-13,1,2,1
P1/D4,228,22,6,18,10,14,26,6,10,14,18,22,26,240,60.234375,0.234375000000009,240,240,0.234375000000009,780.703125,0.918971683038095,99.9843238240765,5,6,1,13,1.98865161048102e-13,1,2,1
P1/D4,229,22,6,14,26,18,10,6,10,14,18,22,26,240,0.234375000000009,240,0.234375000000009,240,73.828125,794.296875,0.911391962388632,99.982397648992,5,6,1,13,4.23478343265918e-13,1,2,1
P1/D4,230,22,6,14,26,10,18,6,10,14,18,22,26,240,0.234375000000009,240,0.234375000000009,240,73.828125,794.296875,0.911391962388632,99.982397648992,5,6,1,13,4.23478343265918e-13,1,2,1
P1/D4,231,22,6,14,18,26,10,6,10,14,18,22,26,240,0.234375000000009,240,61.875,240,0.234375000000009,782.34375,0.915882490946136,99.9842562645123,5,6,1,13,2.40839739830984e-13,1,2,1
P1/D4,232,22,6,14,18,10,26,6,10,14,18,22,26,240,0.234375000000009,240,61.875,240,0.234375000000009,782.34375,0.915882490946136,99.9842562645123,5,6,1,13,2.40839739830984e-13,1,2,1
P1/D4,233,22,6,14,10,26,18,6,10,14,18,22,26,240,66.328125,240,0.234375000000009,240,0.234375000000009,786.796875,0.913291301058682,99.9848487036183,5,6,1,13,3.30420022657801e-13,1,2,1
P1/D4,234,22,6,14,10,18,26,6,10,14,18,22,26,240,66.328125,240,0.234375000000009,240,0.234375000000009,786.796875,0.913291301058682,99.9848487036183,5,6,1,13,3.30420022657801e-13,1,2,1
P1/D4,235,22,6,10,26,18,14,6,10,14,18,22,26,240,240,0.234375000000009,0.234375000000009,240,86.953125,807.421875,0.906681624593613,99.9805520674651,5,6,1,13,8.47047480980069e-13,1,2,1
P1/D4,236,22,6,10,26,14,18,6,10,14,18,22,26,240,240,0.234375000000009,0.234375000000009,240,86.953125,807.421875,0.906681624593613,99.9805520674651,5,6,1,13,8.47047480980069e-13,1,2,1
P1/D4,237,22,6,10,18,26,14,6,10,14,18,22,26,240,240,0.234375000000009,71.71875,240,0.234375000000009,792.1875,0.911956250658821,99.9850708125391,5,6,1,13,4.31200205588378e-13,1,2,1
P1/D4,238,22,6,10,18,14,26,6,10,14,18,22,26,240,240,0.234375000000009,71.71875,240,0.234375000000009,792.1875,0.911956250658821,99.9850708125391,5,6,1,13,4.31200205588378e-13,1,2,1
P1/D4,239,22,6,10,14,26,18,6,10,14,18,22,26,240,240,74.0625,0.234375000000009,240,0.234375000000009,794.53125,0.910280693946807,99.9832608233217,5,6,1,13,5.15929884797933e-13,1,2,1
P1/D4,240,22,6,10,14,18,26,6,10,14,18,22,26,240,240,74.0625,0.234375000000009,240,0.234375000000009,794.53125,0.910280693946807,99.9832608233217,5,6,1,13,5.15929884797933e-13,1,2,1
P1/D4,241,18,26,22,14,10,6,6,10,14,18,22,26,0.234375000000009,0.234375000000009,57.1875,240,240,240,777.65625,0.919968672656095,99.9842131885885,5,6,1,13,1.71965381732308e-13,1,2,1
P1/D4,242,18,26,22,14,6,10,6,10,14,18,22,26,0.234375000000009,0.234375000000009,57.1875,240,240,240,777.65625,0.919968672656095,99.9842131885885,5,6,1,13,1.71965381732308e-13,1,2,1
P1/D4,243,18,26,22,10,14,6,6,10,14,18,22,26,0.234375000000009,59.296875,0.234375000000009,240,240,240,779.765625,0.918942939721564,99.9870908668892,5,6,1,13,1.96978134707325e-13,1,2,1
P1/D4,244,18,26,22,10,6,14,6,10,14,18,22,26,0.234375000000009,59.296875,0.234375000000009,240,240,240,779.765625,0.918942939721564,99.9870908668892,5,6,1,13,1.96978134707325e-13,1,2,1
P1/D4,245,18,26,22,6,14,10,6,10,14,18,22,26,66.328125,0.234375000000009,0.234375000000009,240,240,240,786.796875,0.917259154051402,99.9826533684977,5,6,1,13,2.49763822819047e-13,1,2,1
P1/D4,246,18,26,22,6,10,14,6,10,14,18,22,26,66.328125,0.234375000000009,0.234375000000009,240,240,240,786.796875,0.917259154051402,99.9826533684977,5,6,1,13,2.49763822819047e-13,1,2,1
P1/D4,247,18,26,14,22,10,6,6,10,14,18,22,26,0.234375000000009,0.234375000000009,57.1875,240,0.234375000000009,240,537.890625,0.919813969836203,99.9860120247329,5,6,1,13,1.72644214012715e-13,1,2,1
P1/D4,248,18,26,14,22,6,10,6,10,14,18,22,26,0.234375000000009,0.234375000000009,57.1875,240,0.234375000000009,240,537.890625,0.919813969836203,99.9860120247329,5,6,1,13,1.72644214012715e-13,1,2,1
P1/D4,249,18,26,14,10,22,6,6,10,14,18,22,26,0.234375000000009,0.234375000000009,57.1875,240,0.234375000000009,240,537.890625,0.919813969836203,99.9860120247329,5,6,1,13,1.72644214012715e-13,1,2,1
P1/D4,250,18,26,14,10,6,22,6,10,14,18,22,26,0.234375000000009,0.234375000000009,57.1875,240,0.234375000000009,240,537.890625,0.919813969836203,99.9860120247329,5,6,1,13,1.72644214012715e-13,1,2,1
P1/D4,251,18,26,14,6,22,10,6,10,14,18,22,26,0.234375000000009,0.234375000000009,57.1875,240,0.234375000000009,240,537.890625,0.919813969836203,99.9860120247329,5,6,1,13,1.72644214012715e-13,1,2,1
P1/D4,252,18,26,14,6,10,22,6,10,14,18,22,26,0.234375000000009,0.234375000000009,57.1875,240,0.234375000000009,240,537.890625,0.919813969836203,99.9860120247329,5,6,1,13,1.72644214012715e-13,1,2,1
P1/D4,253,18,26,10,22,14,6,6,10,14,18,22,26,0.234375000000009,59.53125,0.234375000000009,240,0.234375000000009,240,540.234375,0.918798774611993,99.9824663219754,5,6,1,13,1.98100148815673e-13,1,2,1
P1/D4,254,18,26,10,22,6,14,6,10,14,18,22,26,0.234375000000009,59.53125,0.234375000000009,240,0.234375000000009,240,540.234375,0.918798774611993,99.9824663219754,5,6,1,13,1.98100148815673e-13,1,2,1
P1/D4,255,18,26,10,14,22,6,6,10,14,18,22,26,0.234375000000009,59.53125,0.234375000000009,240,0.234375000000009,240,540.234375,0.918798774611993,99.9824663219754,5,6,1,13,1.98100148815673e-13,1,2,1
P1/D4,256,18,26,10,14,6,22,6,10,14,18,22,26,0.234375000000009,59.53125,0.234375000000009,240,0.234375000000009,240,540.234375,0.918798774611993,99.9824663219754,5,6,1,13,1.98100148815673e-13,1,2,1
P1/D4,257,18,26,10,6,22,14,6,10,14,18,22,26,0.234375000000009,59.53125,0.234375000000009,240,0.234375000000009,240,540.234375,0.918798774611993,99.9824663219754,5,6,1,13,1.98100148815673e-13,1,2,1
P1/D4,258,18,26,10,6,14,22,6,10,14,18,22,26,0.234375000000009,59.53125,0.234375000000009,240,0.234375000000009,240,540.234375,0.918798774611993,99.9824663219754,5,6,1,13,1.98100148815673e-13,1,2,1
P1/D4,259,18,26,6,22,14,10,6,10,14,18,22,26,66.328125,0.234375000000009,0.234375000000009,240,0.234375000000009,240,547.03125,0.917103883306408,99.9845308319314,5,6,1,13,2.51226441956706e-13,1,2,1
P1/D4,260,18,26,6,22,10,14,6,10,14,18,22,26,66.328125,0.234375000000009,0.234375000000009,240,0.234375000000009,240,547.03125,0.917103883306408,99.9845308319314,5,6,1,13,2.51226441956706e-13,1,2,1
P1/D4,261,18,26,6,14,22,10,6,10,14,18,22,26,66.328125,0.234375000000009,0.234375000000009,240,0.234375000000009,240,547.03125,0.917103883306408,99.9845308319314,5,6,1,13,2.51226441956706e-13,1,2,1
P1/D4,262,18,26,6,14,10,22,6,10,14,18,22,26,66.328125,0.234375000000009,0.234375000000009,240,0.234375000000009,240,547.03125,0.917103883306408,99.9845308319314,5,6,1,13,2.51226441956706e-13,1,2,1
P1/D4,263,18,26,6,10,22,14,6,10,14,18,22,26,66.328125,0.234375000000009,0.234375000000009,240,0.234375000000009,240,547.03125,0.917103883306408,99.9845308319314,5,6,1,13,2.51226441956706e-13,1,2,1
P1/D4,264,18,26,6,10,14,22,6,10,14,18,22,26,66.328125,0.234375000000009,0.234375000000009,240,0.234375000000009,240,547.03125,0.917103883306408,99.9845308319314,5,6,1,13,2.51226441956706e-13,1,2,1
P1/D4,265,18,22,26,14,10,6,6,10,14,18,22,26,0.234375000000009,0.234375000000009,57.1875,240,240,240,777.65625,0.919968672656095,99.9842131885885,5,6,1,13,1.71965381732308e-13,1,2,1
P1/D4,266,18,22,26,14,6,10,6,10,14,18,22,26,0.234375000000009,0.234375000000009,57.1875,240,240,240,777.65625,0.919968672656095,99.9842131885885,5,6,1,13,1.71965381732308e-13,1,2,1
P1/D4,267,18,22,26,10,14,6,6,10,14,18,22,26,0.234375000000009,59.296875,0.234375000000009,240,240,240,779.765625,0.918942939721564,99.9870908668892,5,6,1,13,1.96978134707325e-13,1,2,1
P1/D4,268,18,22,26,10,6,14,6,10,14,18,22,26,0.234375000000009,59.296875,0.234375000000009,240,240,240,779.765625,0.918942939721564,99.9870908668892,5,6,1,13,1.96978134707325e-13,1,2,1
P1/D4,269,18,22,26,6,14,10,6,10,14,18,22,26,66.328125,0.234375000000009,0.234375000000009,240,240,240,786.796875,0.917259154051402,99.9826533684977,5,6,1,13,2.49763822819047e-13,1,2,1
P1/D4,270,18,22,26,6,10,14,6,10,14,18,22,26,66.328125,0.234375000000009,0.234375000000009,240,240,240,786.796875,0.917259154051402,99.9826533684977,5,6,1,13,2.49763822819047e-13,1,2,1
P1/D4,271,18,22,14,26,10,6,6,10,14,18,22,26,0.234375000000009,0.234375000000009,240,240,240,32.8125,753.28125,0.928529679888708,99.9838283720658,5,6,1,12,5.98838719192908e-13,1,2,1
P1/D4,272,18,22,14,26,6,10,6,10,14,18,22,26,0.234375000000009,0.234375000000009,240,240,240,32.8125,753.28125,0.928529679888708,99.9838283720658,5,6,1,12,5.98838719192908e-13,1,2,1
P1/D4,273,18,22,14,10,26,6,6,10,14,18,22,26,0.234375000000009,30.234375,240,240,240,0.234375000000009,750.703125,0.929367048380124,99.9828147494157,5,6,1,12,5.41194073273609e-13,1,2,1
P1/D4,274,18,22,14,10,6,26,6,10,14,18,22,26,0.234375000000009,30.234375,240,240,240,0.234375000000009,750.703125,0.929367048380124,99.9828147494157,5,6,1,12,5.41194073273609e-13,1,2,1
P1/D4,275,18,22,14,6,26,10,6,10,14,18,22,26,32.8125,0.234375000000009,240,240,240,0.234375000000009,753.28125,0.928527585410262,99.987249621373,5,6,1,12,6.0039321729505e-13,1,2,1
P1/D4,276,18,22,14,6,10,26,6,10,14,18,22,26,32.8125,0.234375000000009,240,240,240,0.234375000000009,753.28125,0.928527585410262,99.987249621373,5,6,1,12,6.0039321729505e-13,1,2,1
P1/D4,277,18,22,10,26,14,6,6,10,14,18,22,26,0.234375000000009,240,0.234375000000009,240,240,41.484375,761.953125,0.924056855490562,99.9829397696213,5,6,1,13,9.99737791719787e-14,1,2,1
P1/D4,278,18,22,10,26,6,14,6,10,14,18,22,26,0.234375000000009,240,0.234375000000009,240,240,41.484375,761.953125,0.924056855490562,99.9829397696213,5,6,1,13,9.99737791719787e-14,1,2,1
P1/D4,279,18,22,10,14,26,6,6,10,14,18,22,26,0.234375000000009,240,36.5625,240,240,0.234375000000009,757.03125,0.925759785361085,99.9873091002755,5,6,1,12,8.20961379382762e-13,1,2,1
P1/D4,280,18,22,10,14,6,26,6,10,14,18,22,26,0.234375000000009,240,36.5625,240,240,0.234375000000009,757.03125,0.925759785361085,99.9873091002755,5,6,1,12,8.20961379382762e-13,1,2,1
P1/D4,281,18,22,10,6,26,14,6,10,14,18,22,26,41.484375,240,0.234375000000009,240,240,0.234375000000009,761.953125,0.924054197703581,99.9872564944672,5,6,1,13,1.0041823181875e-13,1,2,1
P1/D4,282,18,22,10,6,14,26,6,10,14,18,22,26,41.484375,240,0.234375000000009,240,240,0.234375000000009,761.953125,0.924054197703581,99.9872564944672,5,6,1,13,1.0041823181875e-13,1,2,1
P1/D4,283,18,22,6,26,14,10,6,10,14,18,22,26,240,0.234375000000009,0.234375000000009,240,240,67.03125,787.5,0.917260165633967,99.9813865444612,5,6,1,13,2.51658364207687e-13,1,2,1
P1/D4,284,18,22,6,26,10,14,6,10,14,18,22,26,240,0.234375000000009,0.234375000000009,240,240,67.03125,787.5,0.917260165633967,99.9813865444612,5,6,1,13,2.51658364207687e-13,1,2,1
P1/D4,285,18,22,6,14,26,10,6,10,14,18,22,26,240,0.234375000000009,57.890625,240,240,0.234375000000009,778.359375,0.92000042124424,99.9871698258084,5,6,1,13,1.72857234907038e-13,1,2,1
P1/D4,286,18,22,6,14,10,26,6,10,14,18,22,26,240,0.234375000000009,57.890625,240,240,0.234375000000009,778.359375,0.92000042124424,99.9871698258084,5,6,1,13,1.72857234907038e-13,1,2,1
P1/D4,287,18,22,6,10,26,14,6,10,14,18,22,26,240,60.234375,0.234375000000009,240,240,0.234375000000009,780.703125,0.918971683038095,99.9843238240765,5,6,1,13,1.98865161048102e-13,1,2,1
P1/D4,288,18,22,6,10,14,26,6,10,14,18,22,26,240,60.234375,0.234375000000009,240,240,0.234375000000009,780.703125,0.918971683038095,99.9843238240765,5,6,1,13,1.98865161048102e-13,1,2,1
P1/D4,289,18,14,26,22,10,6,6,10,14,18,22,26,0.234375000000009,0.234375000000009,240,240,0.234375000000009,32.8125,513.515625,0.928376694667974,99.985418735101,5,6,1,12,6.02382298370009e-13,1,2,1
P1/D4,290,18,14,26,22,6,10,6,10,14,18,22,26,0.234375000000009,0.234375000000009,240,240,0.234375000000009,32.8125,513.515625,0.928376694667974,99.985418735101,5,6,1,12,6.02382298370009e-13,1,2,1
P1/D4,291,18,14,26,10,22,6,6,10,14,18,22,26,0.234375000000009,0.234375000000009,240,240,0.234375000000009,32.8125,513.515625,0.928376694667974,99.985418735101,5,6,1,12,6.02382298370009e-13,1,2,1
P1/D4,292,18,14,26,10,6,22,6,10,14,18,22,26,0.234375000000009,0.234375000000009,240,240,0.234375000000009,32.8125,513.515625,0.928376694667974,99.985418735101,5,6,1,12,6.02382298370009e-13,1,2,1
P1/D4,293,18,14,26,6,22,10,6,10,14,18,22,26,0.234375000000009,0.234375000000009,240,240,0.234375000000009,32.8125,513.515625,0.928376694667974,99.985418735101,5,6,1,12,6.02382298370009e-13,1,2,1
P1/D4,294,18,14,26,6,10,22,6,10,14,18,22,26,0.234375000000009,0.234375000000009,240,240,0.234375000000009,32.8125,513.515625,0.928376694667974,99.985418735101,5,6,1,12,6.02382298370009e-13,1,2,1
P1/D4,295,18,14,22,26,10,6,6,10,14,18,22,26,0.234375000000009,0.234375000000009,240,240,240,32.8125,753.28125,0.928529679888708,99.9838283720658,5,6,1,12,5.98838719192908e-13,1,2,1
P1/D4,296,18,14,22,26,6,10,6,10,14,18,22,26,0.234375000000009,0.234375000000009,240,240,240,32.8125,753.28125,0.928529679888708,99.9838283720658,5,6,1,12,5.98838719192908e-13,1,2,1
P1/D4,297,18,14,22,10,26,6,6,10,14,18,22,26,0.234375000000009,30.234375,240,240,240,0.234375000000009,750.703125,0.929367048380124,99.9828147494157,5,6,1,12,5.41194073273609e-13,1,2,1
P1/D4,298,18,14,22,10,6,26,6,10,14,18,22,26,0.234375000000009,30.234375,240,240,240,0.234375000000009,750.703125,0.929367048380124,99.9828147494157,5,6,1,12,5.41194073273609e-13,1,2,1
P1/D4,299,18,14,22,6,26,10,6,10,14,18,22,26,32.8125,0.234375000000009,240,240,240,0.234375000000009,753.28125,0.928527585410262,99.987249621373,5,6,1,12,6.0039321729505e-13,1,2,1
P1/D4,300,18,14,22,6,10,26,6,10,14,18,22,26,32.8125,0.234375000000009,240,240,240,0.234375000000009,753.28125,0.928527585410262,99.987249621373,5,6,1,12,6.0039321729505e-13,1,2,1
P1/D4,301,18,14,10,26,22,6,6,10,14,18,22,26,0.234375000000009,30.234375,240,240,0.234375000000009,0.234375000000009,510.9375,0.929214226632685,99.9843834052158,5,6,1,12,5.44738820340957e-13,1,2,1
P1/D4,302,18,14,10,26,6,22,6,10,14,18,22,26,0.234375000000009,30.234375,240,240,0.234375000000009,0.234375000000009,510.9375,0.929214226632685,99.9843834052158,5,6,1,12,5.44738820340957e-13,1,2,1
P1/D4,303,18,14,10,22,26,6,6,10,14,18,22,26,0.234375000000009,30.234375,240,240,0.234375000000009,0.234375000000009,510.9375,0.929214226632685,99.9843834052158,5,6,1,12,5.44738820340957e-13,1,2,1
P1/D4,304,18,14,10,22,6,26,6,10,14,18,22,26,0.234375000000009,30.234375,240,240,0.234375000000009,0.234375000000009,510.9375,0.929214226632685,99.9843834052158,5,6,1,12,5.44738820340957e-13,1,2,1
P1/D4,305,18,14,10,6,26,22,6,10,14,18,22,26,0.234375000000009,30.234375,240,240,0.234375000000009,0.234375000000009,510.9375,0.929214226632685,99.9843834052158,5,6,1,12,5.44738820340957e-13,1,2,1
P1/D4,306,18,14,10,6,22,26,6,10,14,18,22,26,0.234375000000009,30.234375,240,240,0.234375000000009,0.234375000000009,510.9375,0.929214226632685,99.9843834052158,5,6,1,12,5.44738820340957e-13,1,2,1
P1/D4,307,18,14,6,26,22,10,6,10,14,18,22,26,33.046875,0.234375000000009,240,240,0.234375000000009,0.234375000000009,513.75,0.928378215166434,99.983036763837,5,6,1,12,6.03492920410848e-13,1,2,1
P1/D4,308,18,14,6,26,10,22,6,10,14,18,22,26,33.046875,0.234375000000009,240,240,0.234375000000009,0.234375000000009,513.75,0.928378215166434,99.983036763837,5,6,1,12,6.03492920410848e-13,1,2,1
P1/D4,309,18,14,6,22,26,10,6,10,14,18,22,26,33.046875,0.234375000000009,240,240,0.234375000000009,0.234375000000009,513.75,0.928378215166434,99.983036763837,5,6,1,12,6.03492920410848e-13,1,2,1
P1/D4,310,18,14,6,22,10,26,6,10,14,18,22,26,33.046875,0.234375000000009,240,240,0.234375000000009,0.234375000000009,513.75,0.928378215166434,99.983036763837,5,6,1,12,6.03492920410848e-13,1,2,1
P1/D4,311,18,14,6,10,26,22,6,10,14,18,22,26,33.046875,0.234375000000009,240,240,0.234375000000009,0.234375000000009,513.75,0.928378215166434,99.983036763837,5,6,1,12,6.03492920410848e-13,1,2,1
P1/D4,312,18,14,6,10,22,26,6,10,14,18,22,26,33.046875,0.234375000000009,240,240,0.234375000000009,0.234375000000009,513.75,0.928378215166434,99.983036763837,5,6,1,12,6.03492920410848e-13,1,2,1
P1/D4,313,18,10,26,22,14,6,6,10,14,18,22,26,0.234375000000009,240,0.234375000000009,240,0.234375000000009,41.484375,522.1875,0.92390297624538,99.9846074601782,5,6,1,13,1.00754740908038e-13,1,2,1
P1/D4,314,18,10,26,22,6,14,6,10,14,18,22,26,0.234375000000009,240,0.234375000000009,240,0.234375000000009,41.484375,522.1875,0.92390297624538,99.9846074601782,5,6,1,13,1.00754740908038e-13,1,2,1
P1/D4,315,18,10,26,14,22,6,6,10,14,18,22,26,0.234375000000009,240,0.234375000000009,240,0.234375000000009,41.484375,522.1875,0.92390297624538,99.9846074601782,5,6,1,13,1.00754740908038e-13,1,2,1
P1/D4,316,18,10,26,14,6,22,6,10,14,18,22,26,0.234375000000009,240,0.234375000000009,240,0.234375000000009,41.484375,522.1875,0.92390297624538,99.9846074601782,5,6,1,13,1.00754740908038e-13,1,2,1
P1/D4,317,18,10,26,6,22,14,6,10,14,18,22,26,0.234375000000009,240,0.234375000000009,240,0.234375000000009,41.484375,522.1875,0.92390297624538,99.9846074601782,5,6,1,13,1.00754740908038e-13,1,2,1
P1/D4,318,18,10,26,6,14,22,6,10,14,18,22,26,0.234375000000009,240,0.234375000000009,240,0.234375000000009,41.484375,522.1875,0.92390297624538,99.9846074601782,5,6,1,13,1.00754740908038e-13,1,2,1
P1/D4,319,18,10,22,26,14,6,6,10,14,18,22,26,0.234375000000009,240,0.234375000000009,240,240,41.484375,761.953125,0.924056855490562,99.9829397696213,5,6,1,13,9.99737791719787e-14,1,2,1
P1/D4,320,18,10,22,26,6,14,6,10,14,18,22,26,0.234375000000009,240,0.234375000000009,240,240,41.484375,761.953125,0.924056855490562,99.9829397696213,5,6,1,13,9.99737791719787e-14,1,2,1
P1/D4,321,18,10,22,14,26,6,6,10,14,18,22,26,0.234375000000009,240,36.5625,240,240,0.234375000000009,757.03125,0.925759785361085,99.9873091002755,5,6,1,12,8.20961379382762e-13,1,2,1
P1/D4,322,18,10,22,14,6,26,6,10,14,18,22,26,0.234375000000009,240,36.5625,240,240,0.234375000000009,757.03125,0.925759785361085,99.9873091002755,5,6,1,12,8.20961379382762e-13,1,2,1
P1/D4,323,18,10,22,6,26,14,6,10,14,18,22,26,41.484375,240,0.234375000000009,240,240,0.234375000000009,761.953125,0.924054197703581,99.9872564944672,5,6,1,13,1.0041823181875e-13,1,2,1
P1/D4,324,18,10,22,6,14,26,6,10,14,18,22,26,41.484375,240,0.234375000000009,240,240,0.234375000000009,761.953125,0.924054197703581,99.9872564944672,5,6,1,13,1.0041823181875e-13,1,2,1
P1/D4,325,18,10,14,26,22,6,6,10,14,18,22,26,0.234375000000009,240,36.796875,240,0.234375000000009,0.234375000000009,517.5,0.92562133643788,99.9823660908758,5,6,1,12,8.24045052786666e-13,1,2,1
P1/D4,326,18,10,14,26,6,22,6,10,14,18,22,26,0.234375000000009,240,36.796875,240,0.234375000000009,0.234375000000009,517.5,0.92562133643788,99.9823660908758,5,6,1,12,8.24045052786666e-13,1,2,1
P1/D4,327,18,10,14,22,26,6,6,10,14,18,22,26,0.234375000000009,240,36.796875,240,0.234375000000009,0.234375000000009,517.5,0.92562133643788,99.9823660908758,5,6,1,12,8.24045052786666e-13,1,2,1
P1/D4,328,18,10,14,22,6,26,6,10,14,18,22,26,0.234375000000009,240,36.796875,240,0.234375000000009,0.234375000000009,517.5,0.92562133643788,99.9823660908758,5,6,1,12,8.24045052786666e-13,1,2,1
P1/D4,329,18,10,14,6,26,22,6,10,14,18,22,26,0.234375000000009,240,36.796875,240,0.234375000000009,0.234375000000009,517.5,0.92562133643788,99.9823660908758,5,6,1,12,8.24045052786666e-13,1,2,1
P1/D4,330,18,10,14,6,22,26,6,10,14,18,22,26,0.234375000000009,240,36.796875,240,0.234375000000009,0.234375000000009,517.5,0.92562133643788,99.9823660908758,5,6,1,12,8.24045052786666e-13,1,2,1
P1/D4,331,18,10,6,26,22,14,6,10,14,18,22,26,41.71875,240,0.234375000000009,240,0.234375000000009,0.234375000000009,522.421875,0.923903954091199,99.9831254872989,5,6,1,13,1.00977015888311e-13,1,2,1
P1/D4,332,18,10,6,26,14,22,6,10,14,18,22,26,41.71875,240,0.234375000000009,240,0.234375000000009,0.234375000000009,522.421875,0.923903954091199,99.9831254872989,5,6,1,13,1.00977015888311e-13,1,2,1
P1/D4,333,18,10,6,22,26,14,6,10,14,18,22,26,41.71875,240,0.234375000000009,240,0.234375000000009,0.234375000000009,522.421875,0.923903954091199,99.9831254872989,5,6,1,13,1.00977015888311e-13,1,2,1
P1/D4,334,18,10,6,22,14,26,6,10,14,18,22,26,41.71875,240,0.234375000000009,240,0.234375000000009,0.234375000000009,522.421875,0.923903954091199,99.9831254872989,5,6,1,13,1.00977015888311e-13,1,2,1
P1/D4,335,18,10,6,14,26,22,6,10,14,18,22,26,41.71875,240,0.234375000000009,240,0.234375000000009,0.234375000000009,522.421875,0.923903954091199,99.9831254872989,5,6,1,13,1.00977015888311e-13,1,2,1
